2293,,NA,,,,,,,,,
2294,,NA,,,,,,,,,
2295,,NA,,,,,,,,,
2296,,NA,,,,,,,,,
2297,,NA,,,,,,,,,
2298,,NA,,,,,,,,,
2299,,NA,,,,,,,,,
2300,,NA,,,,,,,,,
2301,,NA,,,,,,,,,
2302,,NA,,,,,,,,,
2303,,NA,,,,,,,,,
2304,,NA,,,,,,,,,
2305,The criteria seem appropriate,NA,,,,,,,,,
2306,,NA,,,,,,,,,
2307,,NA,,,,,,,,,
2308,,NA,,,,,,,,,
2309,,NA,,,,,,,,,
2310,,NA,,,,,,,,,
2311,,NA,,,,,,,,,
2312,,NA,,,,,,,,,
2313,,NA,,,,,,,,,
2314,,NA,,,,,,,,,
2315,,NA,,,,,,,,,
2316,,NA,,,,,,,,,
2317,,NA,,,,,,,,,
2318,,NA,,,,,,,,,
2319,,NA,,,,,,,,,
2320,,NA,,,,,,,,,
2321,,NA,,,,,,,,,
2322,,NA,,,,,,,,,
